issue_d,Year_Month,loan_amnt,fico_range_low,dti,purpose,UNRATE,FEDFUNDS,loan_status,target
Dec-2015,2015-12,20000.0,680.0,21.09,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,4000.0,755.0,19.59,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,710.0,13.57,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,16000.0,680.0,15.73,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,660.0,25.38,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4175.0,665.0,9.16,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,660.0,26.2,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,20000.0,665.0,10.45,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,730.0,11.65,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5500.0,720.0,21.15,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,695.0,16.21,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,700.0,14.42,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9800.0,665.0,14.69,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,695.0,24.61,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,705.0,22.77,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,755.0,27.58,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,700.0,31.8,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,19800.0,765.0,13.12,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,705.0,29.2,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5600.0,685.0,30.98,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,680.0,15.83,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,710.0,7.37,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3000.0,685.0,6.74,house,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9525.0,660.0,18.39,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,690.0,18.69,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,745.0,26.02,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15500.0,665.0,12.63,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3000.0,785.0,1.94,medical,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1000.0,660.0,3.07,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,670.0,8.39,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,16275.0,685.0,18.72,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,16000.0,680.0,34.41,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,690.0,22.83,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4000.0,740.0,19.07,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4000.0,700.0,15.53,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10650.0,690.0,11.41,house,5.0,0.24,Charged Off,1
Dec-2015,2015-12,6950.0,665.0,24.13,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,710.0,5.68,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,685.0,12.29,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,670.0,38.63,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7500.0,760.0,21.84,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,22350.0,715.0,35.79,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,10000.0,730.0,10.94,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,680.0,20.62,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,660.0,21.19,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4900.0,665.0,20.5,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13450.0,680.0,25.07,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,775.0,18.65,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,715.0,19.34,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9600.0,690.0,7.19,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,800.0,14.27,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,685.0,18.97,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,17600.0,680.0,39.23,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,715.0,30.94,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,670.0,16.93,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,685.0,22.09,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,740.0,19.87,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,31075.0,680.0,6.8,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,670.0,15.48,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,710.0,19.88,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,710.0,10.06,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6225.0,695.0,34.16,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9500.0,680.0,9.63,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7800.0,660.0,12.02,medical,5.0,0.24,Charged Off,1
Dec-2015,2015-12,14400.0,695.0,28.8,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,735.0,17.64,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,675.0,31.27,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15350.0,665.0,19.83,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12125.0,690.0,38.16,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,765.0,21.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,755.0,31.23,medical,5.0,0.24,Charged Off,1
Dec-2015,2015-12,14100.0,690.0,15.97,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,695.0,13.83,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,690.0,15.75,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,8000.0,680.0,12.67,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5525.0,680.0,17.58,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,3600.0,665.0,13.03,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9600.0,710.0,8.76,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14225.0,660.0,11.33,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1500.0,675.0,22.4,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,670.0,16.89,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,680.0,19.26,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24800.0,680.0,14.17,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,670.0,16.04,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,28000.0,660.0,11.36,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21500.0,670.0,30.26,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,675.0,11.44,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10400.0,700.0,21.46,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2800.0,665.0,30.92,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,660.0,22.69,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,28000.0,705.0,8.59,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,685.0,8.69,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,675.0,21.75,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,32000.0,710.0,14.92,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,685.0,12.28,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18625.0,680.0,7.78,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,6000.0,710.0,18.8,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,705.0,33.6,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,745.0,24.03,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,695.0,23.15,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,710.0,26.88,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,720.0,20.47,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,710.0,6.27,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3000.0,675.0,10.11,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,670.0,17.39,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,660.0,3.82,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,745.0,11.28,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,675.0,14.31,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,725.0,22.32,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,660.0,24.52,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,730.0,10.44,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9000.0,715.0,34.95,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,705.0,21.9,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21000.0,695.0,16.91,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6400.0,755.0,18.53,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,705.0,23.26,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,690.0,24.32,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,22000.0,725.0,22.79,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,705.0,28.48,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,770.0,8.59,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5500.0,660.0,20.06,home_improvement,5.0,0.24,Charged Off,1
Dec-2015,2015-12,10000.0,695.0,15.12,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,660.0,29.01,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,31500.0,720.0,29.82,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,695.0,12.06,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,665.0,34.66,medical,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,725.0,27.03,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,770.0,11.66,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,22950.0,690.0,10.66,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,670.0,13.25,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,690.0,12.92,car,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,730.0,21.39,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,665.0,33.86,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,665.0,11.12,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3850.0,715.0,6.23,home_improvement,5.0,0.24,Charged Off,1
Dec-2015,2015-12,35000.0,700.0,4.64,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9000.0,660.0,19.32,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,740.0,26.47,home_improvement,5.0,0.24,Fully Paid,0
